"scientific.name","common.name","observed.on","location","listing.status","latitude","longitude","url","preserve","polygonloc","iconic.taxon.name","groups","place.guess","positional.accuracy","user.login","user.id","captive.cultivated","image.url","license","count","checklist"
"Spergularia marina","saltmarsh sand spurry","2025-10-06","Winter Harbor, ME 04693, USA",NA,44.3843031997,-68.0727246,"https://www.inaturalist.org/observations/319346775","Ned Island","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Verbascum thapsus","great mullein","2025-11-13",NA,NA,44.3493116667,-68.0625221667,"https://www.inaturalist.org/observations/326395191","Ned Island","buffer","Plantae","Plants","Acadia National Park, Bar Harbor, ME, US",3,"cbosleys",5619874,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/591130523/medium.jpg","CC-BY-NC",NA,NA
"Euthamia graminifolia","flat-topped goldenrod","2025-09-24","Echo Lake Beach Rd, Mount Desert, ME, US",NA,44.314975,-68.3362366667,"https://www.inaturalist.org/observations/316432185","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Litylenchus crenatae","beech leaf disease","2025-09-26",NA,NA,44.3296681586,-68.2903323323,"https://www.inaturalist.org/observations/316885717","Norumbega Mountain Preserve","buffer","Animalia","Other animals","Mt Desert, ME 04660, USA",360,"momtodem",3028240,"false","https://static.inaturalist.org/photos/572566964/medium.jpg","",NA,NA
"Rosa rugosa","rugosa rose","2025-09-26",NA,NA,44.294825,-68.2852083333,"https://www.inaturalist.org/observations/317039315","Norumbega Mountain Preserve","buffer","Plantae","Plants","Northeast Harbor, Mt Desert, ME 04662, USA",NA,"pobrito",1397174,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/572846798/medium.jpg","CC0",NA,NA
"Solidago flexicaulis","broad-leaved goldenrod","2025-10-05","Acadia National Park, Mount Desert, ME, US",NA,44.3295666667,-68.2624133333,"https://www.inaturalist.org/observations/318971761","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornus rugosa","round-leaved dogwood","2025-10-05","Acadia National Park, Mount Desert, ME, US",NA,44.3295783333,-68.2624283333,"https://www.inaturalist.org/observations/318971664","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solidago flexicaulis","broad-leaved goldenrod","2025-10-05","Acadia National Park, Mount Desert, ME, US",NA,44.3295666667,-68.2624133333,"https://www.inaturalist.org/observations/318971761","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornus rugosa","round-leaved dogwood","2025-10-05","Acadia National Park, Mount Desert, ME, US",NA,44.3295783333,-68.2624283333,"https://www.inaturalist.org/observations/318971664","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solidago flexicaulis","broad-leaved goldenrod","2025-10-05","Acadia National Park, Mount Desert, ME, US",NA,44.3295666667,-68.2624133333,"https://www.inaturalist.org/observations/318971761","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornus rugosa","round-leaved dogwood","2025-10-05","Acadia National Park, Mount Desert, ME, US",NA,44.3295783333,-68.2624283333,"https://www.inaturalist.org/observations/318971664","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solidago flexicaulis","broad-leaved goldenrod","2025-10-05","Acadia National Park, Mount Desert, ME, US",NA,44.3295666667,-68.2624133333,"https://www.inaturalist.org/observations/318971761","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cornus rugosa","round-leaved dogwood","2025-10-05","Acadia National Park, Mount Desert, ME, US",NA,44.3295783333,-68.2624283333,"https://www.inaturalist.org/observations/318971664","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Calluna vulgaris","common heather","2025-10-09",NA,NA,44.3194519722,-68.3169529722,"https://www.inaturalist.org/observations/319854947","Norumbega Mountain Preserve","buffer","Plantae","Plants","Mt Desert, ME 04660, USA",NA,"coast_companion",256926,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/578230675/medium.jpg","CC-BY-NC",NA,NA
"Epigaea repens","trailing arbutus","2025-10-09","Southwest Harbor, ME 04679, USA",NA,44.3051611806,-68.3194487169,"https://www.inaturalist.org/observations/319853822","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fraxinus americana","white ash","2025-10-09","Mt Desert, ME 04660, USA",NA,44.3160531551,-68.3172241598,"https://www.inaturalist.org/observations/319855519","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Verbascum thapsus","great mullein","2025-10-23",NA,NA,44.3111274997,-68.3197420997,"https://www.inaturalist.org/observations/322866894","Norumbega Mountain Preserve","buffer","Plantae","Plants","Mt Desert, ME 04660, USA",NA,"wanderingeden",4465482,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/584147156/medium.jpg","CC-BY-NC",NA,NA
"Solidago flexicaulis","broad-leaved goldenrod","2025-10-23","Mt Desert, ME 04660, USA",NA,44.3113523,-68.3199714,"https://www.inaturalist.org/observations/322867543","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsuga canadensis","eastern hemlock","2025-10-23","Southwest Harbor, ME 04679, USA",NA,44.3025188,-68.319253,"https://www.inaturalist.org/observations/322865053","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woodsia ilvensis","rusty woodsia","2025-10-23","Mt Desert, ME 04660, USA",NA,44.3114149997,-68.3200338,"https://www.inaturalist.org/observations/322867333","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epigaea repens","trailing arbutus","2025-10-23","Mt Desert, ME 04660, USA",NA,44.3116202,-68.3200211997,"https://www.inaturalist.org/observations/322866963","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frangula alnus","alder buckthorn","2025-10-29",NA,NA,44.3048216667,-68.2827383333,"https://www.inaturalist.org/observations/323927367","Norumbega Mountain Preserve","buffer","Plantae","Plants","Sound Dr, Mount Desert, ME, US",4,"cobrien207",4772533,"true","https://inaturalist-open-data.s3.amazonaws.com/photos/586203618/medium.jpg","CC0",NA,NA
"Epipactis helleborine","broad-leaved helleborine","2025-11-17",NA,NA,44.3179552491,-68.252171254,"https://www.inaturalist.org/observations/327033364","Norumbega Mountain Preserve","buffer","Plantae","Plants","Mt Desert, ME, USA",8,"cobrien207",4772533,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/592386834/medium.jpg","CC0",NA,NA
"Epigaea repens","trailing arbutus","2025-11-19","Mt Desert, ME, USA",NA,44.2998968613,-68.2794040049,"https://www.inaturalist.org/observations/327330347","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epigaea repens","trailing arbutus","2025-11-19","Mt Desert, ME, USA",NA,44.2998531546,-68.2793903993,"https://www.inaturalist.org/observations/327330344","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Frangula alnus","alder buckthorn","2025-11-27",NA,NA,44.3037997864,-68.2586501837,"https://www.inaturalist.org/observations/328712937","Norumbega Mountain Preserve","buffer","Plantae","Plants","Mt Desert, ME, USA",4,"cobrien207",4772533,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/595707754/medium.jpg","CC0",NA,NA
"Frangula alnus","alder buckthorn","2025-11-27",NA,NA,44.3038228289,-68.2586412198,"https://www.inaturalist.org/observations/328712936","Norumbega Mountain Preserve","buffer","Plantae","Plants","Mt Desert, ME, USA",2,"cobrien207",4772533,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/595707750/medium.jpg","CC0",NA,NA
"Frangula alnus","alder buckthorn","2025-11-27",NA,NA,44.3038158801,-68.2586653048,"https://www.inaturalist.org/observations/328712934","Norumbega Mountain Preserve","buffer","Plantae","Plants","Mt Desert, ME, USA",15,"cobrien207",4772533,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/595707749/medium.jpg","CC0",NA,NA
"Frangula alnus","alder buckthorn","2025-11-27",NA,NA,44.2980339474,-68.2576041431,"https://www.inaturalist.org/observations/328712912","Norumbega Mountain Preserve","buffer","Plantae","Plants","Mt Desert, ME, USA",31,"cobrien207",4772533,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/595709249/medium.jpg","CC0",NA,NA
"Diphasiastrum digitatum","fan clubmoss","2025-11-27","Acadia National Park, Mount Desert, ME, US",NA,44.3379156299,-68.2736126251,"https://www.inaturalist.org/observations/328611785","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epigaea repens","trailing arbutus","2025-11-27","Acadia National Park, Mount Desert, ME, US",NA,44.3312578689,-68.2841467338,"https://www.inaturalist.org/observations/328505941","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epigaea repens","trailing arbutus","2025-11-28","Mt Desert, ME, USA",NA,44.3264934962,-68.2937152964,"https://www.inaturalist.org/observations/328974958","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epigaea repens","trailing arbutus","2025-11-28","Mt Desert, ME, USA",NA,44.326745645,-68.2938897141,"https://www.inaturalist.org/observations/328974957","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Epigaea repens","trailing arbutus","2025-11-28","Mt Desert, ME, USA",NA,44.3084067947,-68.2887049682,"https://www.inaturalist.org/observations/328973436","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toxicodendron rydbergii","western poison ivy","2026-01-16","Hancock County, US-ME, US",NA,44.3354003817,-68.274023714,"https://www.inaturalist.org/observations/335113716","Norumbega Mountain Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tussilago farfara","colt's-foot","2025-09-28",NA,NA,44.44372192,-68.31750211,"https://www.inaturalist.org/observations/317289820","Old Point Preserve","buffer","Plantae","Plants","Bar Harbor, ME 04609, USA",3,"nowur1ofus",7451169,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/573324050/medium.jpg","CC-BY-NC",NA,NA
"Tussilago farfara","colt's-foot","2025-09-28",NA,NA,44.44372192,-68.31750211,"https://www.inaturalist.org/observations/317289820","Old Point Preserve","buffer","Plantae","Plants","Bar Harbor, ME 04609, USA",3,"nowur1ofus",7451169,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/573324050/medium.jpg","CC-BY-NC",NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Old Point Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Old Point Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Old Point Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Old Point Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Old Point Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Old Point Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Old Point Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Old Point Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosa rugosa","rugosa rose","2025-10-03",NA,NA,44.4736336638,-68.3090467752,"https://www.inaturalist.org/observations/318454726","Old Point Preserve","buffer","Plantae","Plants","Walker Rd, Lamoine, ME, US",4,"damonbayard",9474606,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575550092/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-03",NA,NA,44.4736336638,-68.3090467752,"https://www.inaturalist.org/observations/318454726","Old Point Preserve","buffer","Plantae","Plants","Walker Rd, Lamoine, ME, US",4,"damonbayard",9474606,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575550092/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-03",NA,NA,44.4736336638,-68.3090467752,"https://www.inaturalist.org/observations/318454726","Old Point Preserve","buffer","Plantae","Plants","Walker Rd, Lamoine, ME, US",4,"damonbayard",9474606,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575550092/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-03",NA,NA,44.4736336638,-68.3090467752,"https://www.inaturalist.org/observations/318454726","Old Point Preserve","buffer","Plantae","Plants","Walker Rd, Lamoine, ME, US",4,"damonbayard",9474606,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575550092/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-03",NA,NA,44.4736336638,-68.3090467752,"https://www.inaturalist.org/observations/318454726","Old Point Preserve","buffer","Plantae","Plants","Walker Rd, Lamoine, ME, US",4,"damonbayard",9474606,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575550092/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-03",NA,NA,44.4736336638,-68.3090467752,"https://www.inaturalist.org/observations/318454726","Old Point Preserve","buffer","Plantae","Plants","Walker Rd, Lamoine, ME, US",4,"damonbayard",9474606,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575550092/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-03",NA,NA,44.4736336638,-68.3090467752,"https://www.inaturalist.org/observations/318454726","Old Point Preserve","buffer","Plantae","Plants","Walker Rd, Lamoine, ME, US",4,"damonbayard",9474606,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575550092/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-03",NA,NA,44.4736336638,-68.3090467752,"https://www.inaturalist.org/observations/318454726","Old Point Preserve","buffer","Plantae","Plants","Walker Rd, Lamoine, ME, US",4,"damonbayard",9474606,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575550092/medium.jpg","CC-BY-NC",NA,NA
"Symplocarpus foetidus","eastern skunk cabbage","2025-10-09","Southwest Harbor, ME 04679, USA",NA,44.2421008997,-68.3037017997,"https://www.inaturalist.org/observations/319948242","Preble Cove","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symplocarpus foetidus","eastern skunk cabbage","2025-10-09","Southwest Harbor, ME 04679, USA",NA,44.2420913997,-68.3037587,"https://www.inaturalist.org/observations/319942172","Preble Cove","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosa rugosa","rugosa rose","2025-09-22",NA,NA,44.1543101846,-68.6906299834,"https://www.inaturalist.org/observations/316055002","Sand Island","buffer","Plantae","Plants","Hancock County, US-ME, US",6,"mazelife",2492413,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/571000602/medium.jpg","CC-BY-NC",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","Sand Island","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","Sand Island","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","Sand Island","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","Sand Island","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","Sand Island","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Rosa rugosa","rugosa rose","2025-09-23",NA,NA,44.3895529821,-68.0858245054,"https://www.inaturalist.org/observations/316108357","Schoodic Forest","buffer","Plantae","Plants","Harbor Rd, Winter Harbor, ME, US",76,"alanders",3204490,"false","https://static.inaturalist.org/photos/571099160/medium.jpg","",NA,NA
"Spiraea alba","white meadowsweet","2025-09-23","Schoodic Loop Rd, Bar Harbor, ME, US",NA,44.3644573906,-68.0380867725,"https://www.inaturalist.org/observations/316269223","Schoodic Forest","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Centaurea stoebe","spotted knapweed","2025-09-24",NA,NA,44.3796830473,-68.0668875157,"https://www.inaturalist.org/observations/316337283","Schoodic Forest","buffer","Plantae","Plants","Acadia National Park, Hancock County, US-ME, US",4,"farland_howell",7028089,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/571530525/medium.jpg","CC-BY-NC",NA,NA
"Rubus hispidus","swamp dewberry","2025-10-05","Acadia National Park, Hancock County, US-ME, US",NA,44.3778442997,-68.0567633997,"https://www.inaturalist.org/observations/319254136","Schoodic Forest","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rubus hispidus","swamp dewberry","2025-10-05","Acadia National Park, Hancock County, US-ME, US",NA,44.3778442997,-68.0567633997,"https://www.inaturalist.org/observations/319254136","Schoodic Forest","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
